1,2,3,4,model
0.910897435897436,0.776937618147448,0.8128112267994567,0.5320855614973261,ElasticNet
0.5561290322580645,0.6859999999999999,0.710049796287913,0.4590017825311942,ElasticNet
0.8474193548387097,0.7145557655954631,0.8073561095721761,0.48262032085561496,ElasticNet
0.6132258064516128,0.4555765595463138,0.6003847894975102,0.43882783882783877,ElasticNet
0.807741935483871,0.6635160680529301,0.7263467632412856,0.5245098039215685,ElasticNet
0.9068589743589743,0.6266540642722117,0.5918401991851516,0.5209447415329768,RandomForest
0.6411290322580645,0.755,0.6036102308736985,0.5115864527629234,RandomForest
0.572741935483871,0.7466918714555765,0.8255463219452139,0.4714795008912656,RandomForest
0.5911290322580646,0.6275992438563327,0.5154481665912177,0.6155677655677655,RandomForest
0.6651612903225808,0.5614366729678639,0.5962539610683567,0.5155971479500892,RandomForest
0.9210256410256411,0.5746691871455576,0.6345631507469442,0.607397504456328,TabPFN
0.635483870967742,0.868,0.5381394296061567,0.5017825311942958,TabPFN
0.5896774193548387,0.6275992438563327,0.8458602646968298,0.48039215686274506,TabPFN
0.654516129032258,0.6351606805293005,0.5312358533272974,0.6144688644688644,TabPFN
0.6009677419354839,0.5935727788279773,0.6373924852874604,0.5026737967914439,TabPFN
