1,2,3,4,model
0.9342307692307692,0.7164461247637051,0.6519918515165233,0.5289661319073085,ElasticNet
0.6227419354838709,0.8560000000000001,0.5238795835219556,0.5129233511586453,ElasticNet
0.7822580645161291,0.5652173913043478,0.6464142813173284,0.5334224598930482,ElasticNet
0.6409677419354839,0.5217391304347826,0.5263693979176097,0.5785714285714285,ElasticNet
0.7629032258064516,0.6672967863894139,0.6170212765957447,0.5904634581105169,ElasticNet
0.9237179487179488,0.5132325141776938,0.5385355364418288,0.3979500891265597,RandomForest
0.7379032258064515,0.7870000000000001,0.6059302851969217,0.45365418894830656,RandomForest
0.616774193548387,0.6880907372400756,0.7972760849492151,0.5026737967914439,RandomForest
0.6143548387096773,0.6559546313799621,0.4902670891806247,0.6108058608058607,RandomForest
0.7358064516129031,0.6351606805293006,0.5909913988229968,0.5347593582887702,RandomForest
0.9455128205128206,0.6446124763705103,0.5920099592575826,0.5476827094474153,TabPFN
0.6412903225806451,0.8779999999999999,0.5404028972385695,0.40329768270944744,TabPFN
0.5141935483870967,0.5916824196597353,0.8199445983379501,0.5610516934046346,TabPFN
0.7206451612903225,0.6275992438563327,0.48653236758714347,0.658974358974359,TabPFN
0.6206451612903225,0.6710775047258979,0.5940470801267541,0.5619429590017825,TabPFN
