1,2,3,4,model
0.9343589743589744,0.7069943289224954,0.6586690810321413,0.5316399286987523,ElasticNet
0.5896774193548386,0.8640000000000001,0.5098460842009959,0.4425133689839572,ElasticNet
0.665483870967742,0.6105860113421551,0.6683594952293014,0.535204991087344,ElasticNet
0.577741935483871,0.47826086956521735,0.4710276143051153,0.5741758241758241,ElasticNet
0.6735483870967742,0.6521739130434783,0.6199637845178814,0.5837789661319074,ElasticNet
0.9298717948717948,0.7448015122873345,0.5329900407424174,0.5095811051693404,RandomForest
0.6122580645161291,0.7729999999999999,0.5796174739701222,0.5456773618538324,RandomForest
0.645,0.7495274102079394,0.73911972914743,0.43738859180035655,RandomForest
0.6351612903225806,0.5784499054820416,0.5166364870982345,0.5806776556776556,RandomForest
0.643225806451613,0.6465028355387523,0.5650746944318696,0.4703654188948307,RandomForest
0.9198717948717949,0.7013232514177694,0.6101177003168854,0.6541889483065954,TabPFN
0.6138709677419355,0.8560000000000001,0.5671118153010413,0.5797682709447415,TabPFN
0.46419354838709675,0.6181474480151229,0.8133579562942443,0.5383244206773619,TabPFN
0.6529032258064517,0.6124763705103969,0.4864191942055228,0.7071428571428571,TabPFN
0.48032258064516126,0.7618147448015122,0.615663196016297,0.5334224598930482,TabPFN
