1,2,3,4,model
0.9047435897435898,0.7863894139886579,0.7261204164780444,0.5436720142602496,ElasticNet
0.5238709677419355,0.708,0.5653010411951109,0.553030303030303,ElasticNet
0.7758064516129032,0.6956521739130435,0.7595875654047399,0.4870766488413547,ElasticNet
0.4564516129032258,0.47258979206049156,0.5200316885468538,0.4967032967032967,ElasticNet
0.7835483870967742,0.7693761814744801,0.7257808963331824,0.4242424242424242,ElasticNet
0.8431410256410257,0.6956521739130435,0.6352987777274786,0.4857397504456328,RandomForest
0.5554838709677419,0.7010000000000001,0.6120416478044364,0.4859625668449198,RandomForest
0.7285483870967743,0.7164461247637051,0.8005386272699292,0.516934046345811,RandomForest
0.5083870967741935,0.5264650283553876,0.4812132186509732,0.5,RandomForest
0.5977419354838709,0.6956521739130435,0.5561905839746492,0.5539215686274509,RandomForest
0.8897435897435898,0.8166351606805293,0.70597555454957,0.5476827094474153,TabPFN
0.6425806451612903,0.7160000000000001,0.6599139882299684,0.5147058823529411,TabPFN
0.7625806451612902,0.6862003780718335,0.7869806094182825,0.44830659536541884,TabPFN
0.4929032258064516,0.5066162570888468,0.5843141693073789,0.5390109890109891,TabPFN
0.7280645161290323,0.7693761814744803,0.7067677682209145,0.46479500891265596,TabPFN
