1,2,3,4,model
0.9541025641025641,0.6465028355387523,0.679945676776822,0.589572192513369,ElasticNet
0.6661290322580645,0.89,0.5112041647804437,0.4336007130124777,ElasticNet
0.727741935483871,0.49527410207939515,0.6496460449369037,0.5842245989304813,ElasticNet
0.6696774193548386,0.3629489603024575,0.4723856948845631,0.633882783882784,ElasticNet
0.7725806451612903,0.6068052930056711,0.5600950656405613,0.6056149732620321,ElasticNet
0.9387820512820513,0.5992438563327032,0.6259619737437756,0.5231729055258467,RandomForest
0.6508064516129033,0.845,0.538196016296967,0.5247326203208555,RandomForest
0.6793548387096774,0.6776937618147447,0.7508464142813173,0.46189839572192515,RandomForest
0.5919354838709677,0.3742911153119093,0.5559642372114079,0.5765567765567765,RandomForest
0.6222580645161291,0.5879017013232514,0.6309981892258941,0.5904634581105168,RandomForest
0.9288461538461539,0.5992438563327033,0.5980081484834767,0.571301247771836,TabPFN
0.6229032258064516,0.8879999999999999,0.5235400633770937,0.38591800356506245,TabPFN
0.6003225806451613,0.551984877126654,0.7842105263157895,0.410427807486631,TabPFN
0.7287096774193549,0.5425330812854443,0.4902670891806247,0.671062271062271,TabPFN
0.5896774193548386,0.5311909262759924,0.5717519239474875,0.5316399286987522,TabPFN
