feature,mean_abs_shap
ncbi_816,1018007974650.1012
ncbi_270,1018007974650.0338
ncbi_239759,746399945538.746
ncbi_1578,746399945538.743
ncbi_216851,0.06071022931726261
ncbi_102106,0.050957127254122506
ncbi_978,0.04321567366893736
ncbi_28050,0.03913982428303889
ncbi_1678,0.025933563052924876
ncbi_177971,0.02511338069557621
ncbi_84111,0.021548753358709965
ncbi_78119,0.021179118297094797
ncbi_151037,0.019098466222288574
ncbi_172900,0.018150046302992228
ncbi_61170,0.014922378777538253
ncbi_970,0.012654903069124477
ncbi_904,0.011993997949188387
ncbi_898,0.010635900216782901
ncbi_39948,0.010470539090816822
ncbi_872,0.010446052017069917
ncbi_423604,0.010394702364409604
ncbi_44249,0.01034882782593102
ncbi_1716,0.010339743773995628
ncbi_1372,0.010089391322686892
ncbi_838,0.009837892906879838
ncbi_84108,0.009427885992096438
ncbi_118966,0.009333371303035467
ncbi_207244,0.00927584406017137
ncbi_1243,0.008941241312812268
ncbi_184869,0.008710992639137135
ncbi_119852,0.008706441794997417
ncbi_118747,0.008497635671779769
ncbi_420345,0.00808636103511406
ncbi_2070447,0.0080120939579183
ncbi_561,0.00769337638070257
ncbi_57739,0.007636948555824617
ncbi_100175,0.007623172731565785
ncbi_830,0.0075086675731309005
ncbi_1263,0.007474955503459454
ncbi_990721,0.007363306469731103
ncbi_133925,0.007126860755425661
ncbi_547,0.006986674592074544
ncbi_165695,0.006950290646591021
ncbi_1269,0.006901311979101405
ncbi_651554,0.006878659295781707
ncbi_1883,0.006601659931230462
ncbi_52225,0.006590762289737292
ncbi_1637,0.006456287860806215
ncbi_158846,0.006378175431248646
ncbi_724,0.006362474918330337
ncbi_196081,0.0062645514162779125
ncbi_29465,0.006235483570491263
ncbi_1778601,0.006018338709111109
ncbi_906,0.005998737597228925
ncbi_46255,0.005965181182816965
ncbi_233191,0.005919952888084419
ncbi_407,0.005540951194239142
ncbi_1730,0.005437693933758694
ncbi_256846,0.0054318312725713455
ncbi_590,0.005429455840255388
ncbi_40323,0.005428734787949187
ncbi_648802,0.005403675693642804
ncbi_20,0.00539948676684707
ncbi_160795,0.00536157136971855
ncbi_135858,0.005338037370353953
ncbi_1301,0.005325933977007496
ncbi_189330,0.005295425250289441
ncbi_34098,0.005223587812067725
ncbi_204475,0.005158776853906972
ncbi_2282523,0.005154225866557823
ncbi_33071,0.00515318943573466
ncbi_43947,0.005134378575221583
ncbi_162289,0.005119615119912944
ncbi_713,0.005109877906018001
ncbi_475,0.0050532989567367665
ncbi_1485,0.005045146615221146
ncbi_157,0.005016854565787939
ncbi_13687,0.005001343367390392
ncbi_34093,0.004981245146863106
ncbi_1279,0.004965345329754054
ncbi_620,0.004944169944878962
ncbi_1508657,0.004846077476908471
ncbi_434,0.004841765289306527
ncbi_661182,0.004837019085348759
ncbi_1649453,0.004831659258972629
ncbi_577310,0.004830942235605173
ncbi_33042,0.004826582650561017
ncbi_577309,0.004813153177913372
ncbi_150247,0.004748308305460184
ncbi_1573534,0.004735830427769566
ncbi_2039240,0.0047208091568595074
ncbi_68,0.00469516612446738
ncbi_191,0.00463824481198494
ncbi_286,0.004635610635310495
ncbi_379,0.0046173338265950385
