ncbi_544,ncbi_561,ncbi_724,ncbi_816,ncbi_841,ncbi_1243,ncbi_1257,ncbi_1263,ncbi_1301,ncbi_1350,ncbi_1378,ncbi_1485,ncbi_1578,ncbi_1654,ncbi_1678,ncbi_1730,ncbi_1743,ncbi_29465,ncbi_32207,ncbi_33042,ncbi_35832,ncbi_46255,ncbi_61170,ncbi_76833,ncbi_84111,ncbi_100883,ncbi_102106,ncbi_117563,ncbi_123375,ncbi_158846,ncbi_189330,ncbi_207244,ncbi_216851,ncbi_239759,ncbi_292632,ncbi_375288,ncbi_397864,ncbi_572511,ncbi_577309,ncbi_577310,ncbi_644652,ncbi_838,ncbi_848,ncbi_906,ncbi_1253,ncbi_39948,ncbi_244127,ncbi_459786,ncbi_946234,ncbi_286,ncbi_830,ncbi_846,ncbi_872,ncbi_1279,ncbi_1357,ncbi_2172,ncbi_84108,ncbi_191303,ncbi_283168,ncbi_447020,ncbi_1348911,ncbi_836,ncbi_165779,ncbi_239934,ncbi_638847,ncbi_547,ncbi_570,ncbi_574697,ncbi_580596,ncbi_469,ncbi_40544,ncbi_160674,ncbi_52225,ncbi_583,ncbi_904,ncbi_2316,ncbi_33024,ncbi_162289,ncbi_194,ncbi_264995,ncbi_2701,ncbi_620,ncbi_180162,ncbi_1386,ncbi_674963,ncbi_135858,ncbi_642,ncbi_2745,ncbi_581,ncbi_212791,ncbi_1434006,ncbi_586,ncbi_333046,ncbi_186928,ncbi_119065,ncbi_552397,ncbi_433334,ncbi_186813,ncbi_200630,ncbi_1951303,ncbi_185283,ncbi_189971,ncbi_1507525,ncbi_84113
-0.0,-0.0,-0.0,-0.09115471349606134,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.008803414188498369,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.0,-0.0,0.0,-0.12228581428052322,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.021992100166992216,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.0,0.0,-0.0,0.2542767094660316,0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.015228119011020618,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
-0.025214573849027047,-0.14013660326907457,-0.09374246408321345,-0.43543757913624453,0.09130265487603731,8.761689439629792e-05,-1.7673110490859181e-06,-0.16140474212573747,0.07776909059543223,0.022146890715807457,-0.0,0.03739078119385585,-0.023645504883429,-0.00013518299061999307,-0.3136652419163589,-0.19554940927531683,-9.592339759168524e-06,0.061625164113564695,-0.0,-0.24975047086569063,0.05745095464006674,0.006564884838013281,0.004999928355138888,0.0,-0.03298515770629488,0.008816834274809511,0.011681160554801411,-0.0,1.5342851167922406e-05,-0.14430714838188285,0.11106036872954066,-0.004543304678688049,-1.4473149307410438,0.1655897545580113,-0.16246409771174783,-0.01975802832618778,0.02823758695940708,0.010397300979741337,-0.118788907662169,-0.001464652871645244,0.010013564719657279,-0.09213638879975736,-0.002093070390881255,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,0.06133683579446715,0.0007104445763502123,0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,-0.01930481080438444,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.10762758411572307,3.781200296655735e-05,-0.006169884307750175,-0.045932926278903066,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,0.005371804968404166,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.20386985098253116,-0.09374246408321345,-0.665456638743275,-0.16780716477055985,8.761689439629792e-05,-1.7673110490859181e-06,-0.25181318565415367,0.07215139242712718,0.022146890715807457,-0.0,0.03739078119385585,-0.023645504883429,6.780223259331277e-05,-0.0022526422389728736,-0.3081285748770489,-9.592339759168524e-06,0.04107199156741216,0.0,-0.27279531797484974,-0.0479073649718737,0.006564884838013281,0.004999928355138888,0.0,-0.03298515770629488,0.008816834274809511,-0.186883348805993,-0.0,1.5342851167922406e-05,-0.14430714838188285,0.11288455542953553,-0.003266131666869443,-0.30276947770340923,-0.05397146553739122,0.040196666228111105,-0.025559168138945782,0.025622567815391278,0.011958225550583446,0.1997102959286303,-0.0012287811006213075,0.010013564719657279,1.4378489252493332,-0.002093070390881255,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.024396019143827906,0.0007104445763502123,0.0,0.018834260033566447,-0.0,-0.006542121187770372,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.014379452479257995,0.009379923506120538,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.03809609592529805,-0.09391034248227834,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.26743478950491156,-0.08954833441364364,-0.05842761364049355,-0.18897672533385376,8.761689439629792e-05,-1.7673110490859181e-06,-0.2593127398259143,0.07288157658277931,0.022146890715807457,-0.0,0.03558730527911367,0.025070041740733903,3.826140140988892e-05,2.5314920386132878,-0.42768152476950216,-9.592339759168524e-06,0.056062971045759885,-0.0,-0.15395398298513793,0.005991127788019312,0.006564884838013281,0.004999928355138888,0.0,-0.03298515770629488,0.00800402789648504,-0.12889038236306474,-0.0,1.5342851167922406e-05,-0.14428602821216094,0.11963542925493906,-0.004311251734669439,-0.0017524155310731527,-0.07881407932511122,-0.020593481348053708,-0.032630584888518464,0.004636090024086761,0.011209814819482926,-0.118788907662169,-0.001464652871645244,0.010013564719657279,-0.09106532282676497,-0.002093070390881255,0.9559528123208736,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.012672070879229556,0.0007104445763502123,-0.0,0.018834260033566447,-0.0,-0.0067616541805858065,4.2377076674128477e-05,-0.0024730369184542056,-0.06577480398840964,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.0918356307488423,-0.0,6.579082314863276e-05,0.0,1.0514586331569582,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.0028127094008219156,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.25807877932709516,-0.09374246408321345,2.2940195100193526,-0.17621013733512542,-0.00012050658132984932,-1.7673110490859181e-06,-0.26536303476459877,0.07705407511435759,0.018682858851065492,-0.0,0.02783576686817145,-0.023645504883429,6.780223259331277e-05,-0.3286766654489398,-0.048675348710877406,-9.592339759168524e-06,0.018708938804297207,-0.0,-0.2778963066472086,0.05745095464006674,0.006564884838013281,0.004999928355138888,0.0,-0.02989090940823107,0.007546411043221754,-0.22516053144951878,-0.0,1.5342851167922406e-05,-0.14430714838188285,0.11894899604315842,0.00656832777367035,0.2226955938318242,-0.08675741692183242,-0.26859815361980294,-0.06315564432421338,0.02823758695940708,0.01033085117159103,-0.118788907662169,-0.0014259442578978545,0.010013564719657279,-0.0910208456830263,-0.002093070390881255,-0.06392745111155558,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.0299039722656828,-0.00475554232236944,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.09200717978457057,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.2208831352091613,-0.09245079423062987,-0.06127327806108485,0.18613652443373307,8.761689439629792e-05,-1.7673110490859181e-06,-0.07031399200836307,-0.45558039903979114,0.022146890715807457,-0.0,0.03733053906029641,0.0654934577688669,-0.0009376221458656151,-0.33660479618133654,-0.17559737348455606,-9.592339759168524e-06,0.05326963531613646,-0.0,-0.04252771060033202,-0.11447480722537196,0.006564884838013281,0.004006073550032787,0.0,-0.03298515770629488,0.008816834274809511,-0.2135677450172621,0.0,6.675819266482936e-06,0.13237752438625427,0.07099328710008025,-0.004543304678688049,0.024590887420109352,-0.0010804825879894297,-0.176092578983139,-0.04227506646390693,0.01489234084511073,0.007649103698360634,-0.118788907662169,-0.001450450439151477,0.010013564719657279,0.6018437438882198,-0.002093070390881255,0.0667250891999694,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.026136469799172782,0.0005593473891236293,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,-0.004282971813834352,0.010539192381376865,-0.005687356325131389,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,0.16033385023513722,-0.0,6.579082314863276e-05,0.0,0.24444320439906692,-0.0,0.006905729799361032,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,-1.4748647261266184e-05,-0.0,-0.0,-0.0,0.0,-0.03971831758696343,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.20439366519367821,-0.09374246408321345,1.522518153702629,-0.14970589462851222,8.761689439629792e-05,-1.7673110490859181e-06,-0.2321185804595394,0.07931386333864915,0.022146890715807457,-0.0,0.02036612011128747,-0.023645504883429,6.780223259331277e-05,-0.34009473379799177,0.07888882251282577,-9.592339759168524e-06,0.06041723370412211,-0.0,-0.23177798748313128,-0.3331158571864446,0.006564884838013281,0.004999928355138888,0.0,-0.03165378295993448,-0.009504350147178878,-0.22516053144951878,-0.0,1.5342851167922406e-05,-0.14394810549661022,0.09694863239247668,-0.003270101643635384,-0.06346914625547312,-0.06953559674194662,-0.24070395708526257,0.041155334481531476,0.02823758695940708,0.009989601334456769,-0.118788907662169,0.023858572873097075,0.010013564719657279,-0.08962240923683905,-0.002093070390881255,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.02345870051293455,-0.005093747552761157,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.09391034248227834,-0.0,-0.0004842147110474968,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.2669970875942731,-0.0903195379469894,-0.5106043634875416,-0.031315248247300885,8.761689439629792e-05,-1.7673110490859181e-06,-0.20915894874814855,0.06667498544552956,0.022146890715807457,-0.0,0.03739078119385585,-0.023198145629178643,6.780223259331277e-05,-0.33240351958766673,-0.26455262376575056,-9.592339759168524e-06,0.050513021627102854,-0.0,-0.22553809208923306,0.05554320600093367,0.006564884838013281,0.004999928355138888,0.0,-0.03298515770629488,0.008816834274809511,-0.17262845844815827,-0.0,1.5342851167922406e-05,0.7533199218639757,0.10294155931517678,-0.0010854514594204306,-0.2380642246507856,-0.0748390904624385,-0.22881051501546257,-0.05759660602671867,0.02823758695940708,0.010124243802481328,-0.118788907662169,-0.001464652871645244,0.010013564719657279,1.3892014798707772,-0.002093070390881255,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.02644326227094011,0.0007104445763502123,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.09391034248227834,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.13118719334188642,-0.09374246408321345,2.1185994784058875,-0.033219347656805925,8.761689439629792e-05,-1.7673110490859181e-06,-0.20579190874612163,0.0740669438372571,0.022146890715807457,-0.0,0.02765011392457404,-0.023645504883429,6.780223259331277e-05,-0.34009593627523454,-0.42028558952326656,-9.592339759168524e-06,0.061157907108924145,-0.0,-0.23095844033982657,-0.1309037986392814,0.006564884838013281,0.004999928355138888,0.0,-0.02405000774944906,0.007128443283236317,-0.18174968574152353,-0.0,1.5342851167922406e-05,-0.14399034574101327,0.06345975548066758,-0.004468306556410733,0.15475639849532363,-0.06789876532330359,-0.18736414460815376,0.02902679305227687,0.02823758695940708,0.010222490408029743,-0.118788907662169,-0.001464652871645244,0.010013564719657279,-0.09053909846317414,0.003932143838005145,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.025463605341002133,-0.0017705615422921683,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.09391034248227834,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,2.4302476427523634,-0.09374246408321345,-0.11390694429802356,-0.185450976102598,8.761689439629792e-05,-1.7673110490859181e-06,-0.2441712522848885,0.07017893110435748,0.022146890715807457,-0.0,0.03737752033623723,-0.023645504883429,6.780223259331277e-05,-0.33442267826155675,-0.42778703991610945,-9.592339759168524e-06,0.06027848440220339,-0.0,-0.26136101531271494,0.05693234310021995,0.006564884838013281,0.004999928355138888,0.0,-0.03298515770629488,0.008816834274809511,-0.16887554762633902,-0.0,1.5342851167922406e-05,1.0365454799670273,0.09745830854903664,-0.004543304678688049,0.23256618767735157,-0.0863581279515837,-0.2654333726518176,-0.055454574758930446,0.02823758695940708,0.010170212101385924,0.06290911790101886,-0.001464652871645244,0.010013564719657279,0.930352929572935,-0.002093070390881255,-0.05830019057344896,0.0009254367254233172,-0.15261376547609148,0.007374046356834809,-0.029816037749799434,0.0007104445763502123,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.06624482184740374,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,0.009134713482025625,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.2653734829616558,0.034877512450260724,-0.342559062460067,-0.1581588391985854,8.761689439629792e-05,-1.7673110490859181e-06,-0.17934994758339562,-0.5364038184293034,0.022146890715807457,-0.0,0.03739078119385585,-0.023645504883429,6.780223259331277e-05,-0.32373158515178396,-0.2969695384509442,-9.592339759168524e-06,-0.5146392581101047,-0.0,-0.14058534991219435,0.03484505709732269,0.006564884838013281,0.0041286452227043595,0.0,-0.03298515770629488,0.008816834274809511,-0.18585329274502851,-0.0,1.5342851167922406e-05,-0.14430714838188285,0.1070124714760823,-0.004543304678688049,0.10068955618029928,-0.015020867409807294,-0.2466777493538871,-0.04771773325744077,0.019777353356436635,0.011027935197679424,-0.03990315373550955,-0.001464652871645244,0.010013564719657279,1.4255563272245635,-0.002093070390881255,-0.06849814413330285,0.0009254367254233172,-0.1881818433904405,0.007374046356834809,-0.028005890215404033,0.0007104445763502123,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,-0.000543349082540886,-0.0024730369184542056,-0.06573681911245897,0.006620698568388687,0.00015652802111819998,-0.00946598230955948,0.010539192381376865,-0.004884712599837364,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.09391034248227834,-0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,-0.2686587528239205,-0.03491826997287951,-0.6272104410659216,-0.16364390901463446,8.761689439629792e-05,-1.7673110490859181e-06,-0.24679738805432838,0.07628785277536222,0.022146890715807457,-0.0,-0.21104373412775743,-0.023645504883429,8.720564318297691e-06,-0.3145990539307511,-0.050326474246640496,-9.592339759168524e-06,0.0247832829413789,-0.0,-0.22085589593518168,0.05745095464006674,0.006564884838013281,0.004942728049985875,0.0,-0.03239230864291734,0.008816834274809511,-0.22268208194375058,-0.0,1.5342851167922406e-05,-0.14430714838188285,0.010572405150189663,-0.00420360736925381,-0.20069383391899476,-0.05556860444071855,-0.2311266020752553,-0.05807978146325298,0.017225591289162595,0.009960783179453408,0.21533669466982372,-0.0008130115255224378,0.010013564719657279,1.3847127112017863,-0.002093070390881255,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.029854468404925553,0.0007104445763502123,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,-0.0003342741114839375,0.006970237412600441,0.010214989906703963,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.09391034248227834,0.0,6.579082314863276e-05,0.0,-0.027086553355970183,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.04484008757223658,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
-0.025214573849027047,2.0090607110585563,-0.09327518337871228,-0.566537092514044,-0.1921891877614499,8.761689439629792e-05,-1.7673110490859181e-06,-0.26536303476459877,0.07144491013174295,-0.03730534516687582,-0.0,-0.020717510073504083,-0.023645504883429,6.451991834560825e-05,-0.011288259360007548,-0.4337433260384291,-9.592339759168524e-06,0.05067829587267821,0.0,-0.2778963066472086,0.05745095464006674,0.006564884838013281,0.004999928355138888,0.0,-0.03298515770629488,-0.3331135936202112,-0.22516053144951878,0.0,1.5342851167922406e-05,-0.1439516255604495,0.12292866070151022,-0.004543304678688049,0.24050572914783164,-0.08625443120478131,-0.2687512881918263,1.5826029661346577,0.02823758695940708,-0.007965057098300586,-0.11652521504261658,-0.001464652871645244,0.010013564719657279,-0.09127555387851767,-0.002093070390881255,-0.0688891198262466,0.0009254367254233172,-0.19050888108799785,0.007374046356834809,-0.0299039722656828,0.0007104445763502123,-0.0,0.018834260033566447,-0.0,-0.007263147268504679,4.2377076674128477e-05,-0.0024730369184542056,-0.06602803649474742,0.006620698568388687,0.00015652802111819998,0.019836418400463386,0.010539192381376865,-0.008203816924061481,-0.0,-1.2551755157729364e-05,-0.13116036354825839,3.781200296655735e-05,-0.062294664681232084,-0.04299240838916151,-0.0,6.579082314863276e-05,0.0,1.545609532443646,-0.0,-0.003628524937609475,-0.0005584642496915093,-0.046136103245420425,-1.965016113321192e-07,0.09151635908942334,-2.6207120695829255e-05,-0.0,3.1357534263776806e-05,2.4728531217198583e-06,-0.0,-0.0,-0.0,0.0,-0.0645299626454642,0.0,0.0,0.0,0.0,0.0,0.0,-0.012111793206839472,-0.20362395632124322,-0.0010297833866486541,-0.0024235645631972445,-0.000611440072871113,-0.002178431035478114,-0.003775979664806176,-0.00010671548087110137,-5.201031904692768e-06,-0.0,-0.0020958532947133604,-0.0
